Año;Trimestre;codigoDonativo;descripcion;pasivo;codigoPasivo;organismo;IdOrPortal;cargo;fechaDonativo;ocasion;;;
2018;4;bb001308503;Calendario Chino 2019;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;19-12-2018;Por el cargo que detenta;;;
2018;4;bb001308513;"Libro de cine de los 50""";Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;19-12-2018;Por el cargo que detenta;;;
2018;4;bb001308523;Un pan de Pascua;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;17-12-2018;Por el cargo que detenta;;;
2018;4;bb001310993;Caja de guindas y una agenda 2019;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;20-12-2018;Por el cargo que detenta;;;
2018;4;bb001298003;Tercer informe Hemisferio sobre la implementación de la Convención de Belém do Pará;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;06-11-2018;Por el cargo que detenta;;;
2018;4;bb001298353;"31 Postales, Plato con el Escudo Vasco, Pendrive, Políptico, Set de cuatro libros (Un pueblo ancentral que ama la vanguardia  Abangoardia maite duen antizinako herria Un peuple ancien qui aime Lavant-garde y An ancient Country in love with modernity""";Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;05-11-2018;Por el cargo que detenta en visita del Presidente del País Vasco Sr. Iñigo Urkullu;;;
2018;4;bb001298833;"Publicaciones de la Fundación para el progreso (Fpp), y El libro ""Átomo. Correción Política"".";Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;08-11-2018;Por el cargo que detenta;;;
2018;4;bb001299343;Diptico informativo de la artesanía de Padre las casas Tierra de artesanos y un Trapelacucha;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;07-11-2018;Por el cargo que detenta;;;
2018;4;bb001300363;COLLAR;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;15-11-2018;Por el cargo que detenta;;;
2018;4;bb001300383;Cargador de Bateria;Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;14-11-2018;por el cargo que detenta en el Encuentro de Mujeres Comunicadoras;;;
2018;4;bb001300653;Cuadro con imagen de la Virgen (26,5*32 cm);Isabel Cecilia Plá Jarufe;BB001174536;Subsecretaría de la Mujer y la Equidad de Género;bb001;Ministra de la Mujer y la Equidad de Género;30-11-2018;Por el cargo que detenta;;;
2018;4;bb001294703;Revista Economía &Administración Miranda Fen;María Carolina Cuevas Merino;BB001174537;Subsecretaría de la Mujer y la Equidad de Género;bb001;Subsecretaria de la Mujer y la Equidad de Género;19-10-2018;por el cargo que se denta;;;
2018;4;bb001294713;Informe Get 2018 de Comunidad Muer;María Carolina Cuevas Merino;BB001174537;Subsecretaría de la Mujer y la Equidad de Género;bb001;Subsecretaria de la Mujer y la Equidad de Género;22-10-2018;Por el cargo que detenta;;;
2018;4;bb001305163;Fuente con Motivos Navideños y Pan de Pascua;María Carolina Cuevas Merino;BB001174537;Subsecretaría de la Mujer y la Equidad de Género;bb001;Subsecretaria de la Mujer y la Equidad de Género;11-12-2018;Por el cargo que detenta;;;
2018;4;bb001301083;Galvano, por asistir al III Encuentro Universitario de Mujeres Minería;María Carolina Cuevas Merino;BB001174537;Subsecretaría de la Mujer y la Equidad de Género;bb001;Subsecretaria de la Mujer y la Equidad de Género;23-11-2018;Por el cargo que detenta;;;
2018;4;bb001320503;Galvano recuerdo certificación SENCE comunidad Haitiana;Marcia Palma González;BB001177098;Subsecretaría de la Mujer y la Equidad de Género;bb001;Secretario(a) Regional Ministerial Región del Libertador General Bernardo OHiggins;26-11-2018;Por el cargo que detenta;;;
2018;4;co001299173;2 CUADERNOS Y UNA BILLETERA;Carolina Constanza Chang Rojas;CO00179822;INSTITUTO NACIONAL DE DERECHOS HUMANOS;co001;Jefa Regional Sede Bío-Bío del INDH;08-11-2018;CHARLA INSTITUTO VIRGINIO GOMEZ;;;
2018;4;ct001308913;Botella de vino;José Luis Villesca Bustos;CT00112673;CONSEJO PARA LA TRANSPARENCIA;ct001;Jefe/a Unidad de Infraestructura Tecnológica;17-12-2018;Navidad;;;
2018;4;ct001296223;Delicias Gastronómicas de Honduras;Andrea Paola Ruiz Rosas;CT00132551;CONSEJO PARA LA TRANSPARENCIA;ct001;Directora General (S);09-10-2018;Conferencia Internacional Acceso Equitativo a la Información Pública y la Protección de Datos Personales;;;
2018;4;ct001296233;souvenir Hondureño;Andrea Paola Ruiz Rosas;CT00132551;CONSEJO PARA LA TRANSPARENCIA;ct001;Directora General (S);10-10-2018;Conferencia Internacional Acceso Equitativo a la Información Pública y la Protección de Datos Personales;;;
2018;4;ct001296243;Lapicera;Andrea Paola Ruiz Rosas;CT00132551;CONSEJO PARA LA TRANSPARENCIA;ct001;Directora General (S);10-10-2018;Conferencia Internacional Acceso Equitativo a la Información Pública y la Protección de Datos Personales;;;
2018;4;ct001296253;Souvenir Hondureño;Andrea Paola Ruiz Rosas;CT00132551;CONSEJO PARA LA TRANSPARENCIA;ct001;Directora General (S);10-10-2018;Conferencia Internacional Acceso Equitativo a la Información Pública y la Protección de Datos Personales;;;
2018;4;ct001300743;Revista Mundo Rural;Andrea Paola Ruiz Rosas;CT00132551;CONSEJO PARA LA TRANSPARENCIA;ct001;Directora General (S);31-10-2018;Donativo;;;
2018;4;ct001307183;"Album 2018 ""Ciudad somos todos"" Hogar de Cristo";Jorge Andrés Jaraquemada Roblero;CT00149;CONSEJO PARA LA TRANSPARENCIA;ct001;Consejero(a) del Consejo para la Transparencia;14-12-2018;Regalo prototcolar;;;
2018;4;mu004296943;MEDALLA DE COBRE DE 6 CENTÍMETROS DE ANCHO Y 5 MILIMETROS DE ESPESOR;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;RECONOCIMIENTO POR LA LABOR DE ALCALDESA DE LA COMUNA EN SU ANIVERSARIO N°39;;;
2018;4;mu004296953;CUADRO ARTE RUPESTRE DE 38 CENTÍMETROS DE ANCHO POR 44 CENTÍMETROS DE ALTO;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;ANIVERSARIO N°39 DE LA COMUNA DE ALTO DEL CARMEN;;;
2018;4;mu004296963;GALVANO DE VIDRIO;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;ANIVERSARIO N°39 DE LA COMUNA DE ALTO DEL CARMEN;;;
2018;4;mu004296973;GALVANO DE VIDRIO ANCHO 7,5 CENTÍMETROS Y 23 CENTÍMETROS DE ALTO CON LEYENDA;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;ANIVERSARIO N°39 DE LA COMUNA DE ALTO DEL CARMEN A LA SRA. CARMEN BOU BOU -ALCALDESA DE LA COMUNA;;;
2018;4;mu004296983;FIGURA DE MADERA TALLADA FORMA PELÍCANO;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;A LA SRA. CARMEN BOU BOU, POR LA GRAN LABOR DE ALCALDESA DE LA COMUNA EN EL 39° ANIVERSARIO DE LA COMUNA DE ALTO DEL CARMEN;;;
2018;4;mu004297003;BOUQUET DE FLORES;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;ANIVERSARIO N° 39 DE LA COMUNA DE ALTO DEL CARMEN;;;
2018;4;mu004297013;BOUQUET DE FLORES;Carmen Antonia Bou Bou;MU00414765;MUNICIPALIDAD DE ALTO DEL CARMEN;mu004;Alcalde(sa);27-10-2018;39° ANIVERSARIO DE LA COMUNA DE ALTO DEL CARMEN;;;
2018;4;mu009311493;220 unidades de Naranjas;DORIS NERTA NAVARRO FIGUEROA;MU00916325;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Concejal(a);17-12-2018;Donacion a la carrera de Nutricion y Dietetica de la UA;;;
2018;4;mu009311523;220 Unidades de Jugos individual sin azucar;DORIS NERTA NAVARRO FIGUEROA;MU00916325;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Concejal(a);17-12-2018;Donativo a la Carrera de Nutricion y Dietetica de la UA de Antofagasta;;;
2018;4;mu009303393;200 bolletas de aguas por tres dias, 3,14,17 de Dic.;DORIS NERTA NAVARRO FIGUEROA;MU00916325;MUNICIPALIDAD DE ANTOFAGASTA;mu009;Concejal(a);30-11-2018;trabajo de campo en educacion y promocion carrera de Nutricion UA;;;
2018;4;mu012307713;"11 libros de la Colección literaria Arica y Parinacota ""Tierra Milenaria en el Corazón de America";Edwin René Briceño Cobb;MU012178320;MUNICIPALIDAD DE ARICA;mu012;Integrante de Comisión Evaluadora P.P. 20/2018;19-12-2018;Audiencia con Director Dideco;;;
2018;4;mu013306943;MOCHILA COLOR NEGRO, LAPIZ PASTA COLOR BLANCO CON NEGRO, UN PENDRIVE CON INFORMACION CURSO;SAMUEL SEGUNDO CHONG RIVERA;MU01384172;MUNICIPALIDAD DE PUERTO AYSÉN;mu013;Concejal(a);27-11-2018;"PARTICIPACION CURSO CAPACITACION ""FUNCIONES DE LA SECPLAC Y ELABORACION DE PROYECTOS DE INVERSION MUNICIPAL, FNDR, FRIL, PMU, SECTORIALES Y FONDOS CONCURSABLES"", EFECTUADO EN SANTIAGO POR ANDEN AUSTRAL.";;;
2018;4;mu014314133;Caja navideña con productos gourmet como: mermelada, vino, frutos secos, etc.;Marcelo Alvarez Alvarez;MU01484285;MUNICIPALIDAD DE BUIN;mu014;Concejal(a);19-12-2018;Navidad;;;
2018;4;mu014314193;Calendario 2019 Santuario Purísima de Maipo;Marcelo Alvarez Alvarez;MU01484285;MUNICIPALIDAD DE BUIN;mu014;Concejal(a);19-11-2018;Sesión N°112 Ordinaria de Concejo;;;
2018;4;mu014302453;Arreglo floral regalado por las dos Soles;Marcelo Alvarez Alvarez;MU01484285;MUNICIPALIDAD DE BUIN;mu014;Concejal(a);29-11-2018;Día de mi cumpleaños;;;
2018;4;mu014302463;Botella de Vino Misiones de Rengo;Marcelo Alvarez Alvarez;MU01484285;MUNICIPALIDAD DE BUIN;mu014;Concejal(a);29-11-2018;Mi Cumpleaños;;;
2018;4;mu019290973;Viaje de delegación a Alemania;Carolina Paz Latorre Cruz;MU019108265;MUNICIPALIDAD DE CALAMA;mu019;Concejal(a);20-10-2018;Asistir en delegación con políticos comunales, con empresarios y con representantes de la sociedad civil, a fin de conocer las iniciativas de comunas alemanas para enfrentar los desafíos del siglo XXI, en el marco del fortalecimiento de las estructuras co;;;
2018;4;mu021294223;Galvano de reconocimiento;Emilio Cristian Bianchi Cañas;MU02112268;MUNICIPALIDAD DE CALDERA;mu021;Concejal(a);18-10-2018;Conmemoración 25 años en Caldera de realización de campeonato de tenis de mesa por la asociación de Tenis de Mesa de Copiapo;;;
2018;4;mu021294883;Un Galvano;Luisa Ester Collarte Marquez;MU02112350;MUNICIPALIDAD DE CALDERA;mu021;Concejal(a);18-10-2018;Cooperación y apoyo brindado a la Asociación de Tenis de Mesa de Copiapò, por sus 26 Años consecutivos de actividades de Verano;;;
2018;4;mu021296213;"CAJA DE MADERA PARA EL TE COLOR CAOBA, CAJA DE MADERA CON PUROS SAN BENITO, TEJIDO DECORATIVO DE LANA VERDE AMARILLO Y FUCSIA. LIBRO DE CONFECCIÓN DE RONDAS TUCUMAN EDITORIAL EDUNT, LIBRO ""TIZÓN QUE HA SIDO BRASA"".";Brunilda Clementina Gonzalez Anjel;MU02181939;MUNICIPALIDAD DE CALDERA;mu021;Alcalde(sa);26-10-2018;ENCUENTRO ATACALAR 2018, EN TERMAS DE RIO HONDO ARGENTINA;;;
2018;4;mu030308733;Regalo de sopraval un pavo;Rodrigo Martínez Roca;MU03014860;MUNICIPALIDAD DE CASABLANCA;mu030;Alcalde;20-12-2018;regalo de navidad;;;
2018;4;mu032291173;Lentes Ray Ban;Leonardo Geovanni Martínez Abarca;MU03213697;MUNICIPALIDAD DE CATEMU;mu032;Secretario(a) Municipal;02-10-2018;reunión de planificaicón;;;
2018;4;mu033302003;MOCHILA PENDRIVE;Hector Antonio Muena Ortiz ;MU03388291;MUNICIPALIDAD DE CAUQUENES;mu033;Concejal(a);20-11-2018;CURSO ELABORACION Y REVISION PLADECOS Y OTROS;;;
2018;4;mu034304203;Set de esmaltes para uñas;Cecilia Ulloa Chacon;MU03411556;MUNICIPALIDAD DE CERRILLOS;mu034;Secretario(a) Municipal;03-12-2018;Día de la Secretaria;;;
2018;4;mu034305813;Caja de Galletas;Cecilia Ulloa Chacon;MU03411556;MUNICIPALIDAD DE CERRILLOS;mu034;Secretario(a) Municipal;13-12-2018;N avidad;;;
2018;4;mu034307283;Licor de Café;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebración Fin de Año Union Comunal Centros de Madres;;;
2018;4;mu034307293;Vino Misiones de Rengo;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebración Fin de Año Union Comunal de Centros de Madres;;;
2018;4;mu034307303;Vino Oveja Negra;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebración Fin de Año Union Comunal de Centros de Madres;;;
2018;4;mu034307313;Licor de Caramelo de Papaya;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebración fiesta de fin de año Union Comunal de Centros de Madres;;;
2018;4;mu034307343;Botella de Licor Grant´s;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebración Fin de año Union Comunal de Centros de Madres;;;
2018;4;mu034307373;Lapiz;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Celebracion Fin de año Union Comunal Centros de Madres;;;
2018;4;mu034307563;Pesebre de Sof;Juan de Dios  Jimenez Retamal;MU03411605;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);18-12-2018;Celebración termino de año;;;
2018;4;mu034296833;Entradas del Circo Panamericano y Los Trompitos;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);25-10-2018;2.000 Invitaciones;;;
2018;4;mu034304873;Una Caja de Galletas;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);30-11-2018;Fiscalización de taller;;;
2018;4;mu034304883;Un Arreglo Floral de Mesa;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);01-12-2018;Aniversario de la organziación;;;
2018;4;mu034301253;Entradas para el Circo Panamericano y Trompitos;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);03-11-2018;2.000 Invitaciones;;;
2018;4;mu034301263;Arreglo floral y diploma;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);23-11-2018;Jornada de reflexión y capacitación Estatutaria de los Asistentes de la Educación Cerrillos;;;
2018;4;mu034303283;Tazón;Orfilia Castro Tobar;MU03411617;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-11-2018;Invitación Aniversario Centro de Madres Buzeta;;;
2018;4;mu034306903;crema para manos;ROXANA ELIZABETH MUÑOZ DAZA;MU03482898;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Invitacion a la actividad de cierre de año de la union comunal de centro de madres;;;
2018;4;mu034306913;Toalla;ROXANA ELIZABETH MUÑOZ DAZA;MU03482898;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-12-2018;Invitacion al cierre de año de la Union Comunal de Centro de Madres;;;
2018;4;mu034302083;un tazon;ROXANA ELIZABETH MUÑOZ DAZA;MU03482898;MUNICIPALIDAD DE CERRILLOS;mu034;Concejal(a);17-11-2018;Invitacion al aniversario del Centro de Madres Buzeta;;;
2018;4;mu035316343;Botella de champaña;Mauro Elías Tamayo Rozas;MU03581965;MUNICIPALIDAD DE CERRO NAVIA;mu035;Alcalde(sa) Mauro Elías Tamayo Rozas;31-12-2018;Fin de año;;;
2018;4;mu035291373;1 Café Juan Valdéz;Mauro Elías Tamayo Rozas;MU03581965;MUNICIPALIDAD DE CERRO NAVIA;mu035;Alcalde(sa) Mauro Elías Tamayo Rozas;02-10-2018;Visita Cónsul de Colombia;;;
2018;4;mu035295863;Libro sobre la Obra de Pablo Neruda;Mauro Elías Tamayo Rozas;MU03581965;MUNICIPALIDAD DE CERRO NAVIA;mu035;Alcalde(sa) Mauro Elías Tamayo Rozas;26-10-2018;Fiesta del Día del Dirigente - Firma Convenio Cuentas para Organizaciones Sociales;;;
2018;4;mu035315383;Agenda Corporativa;Camila Andrea Rubio Araya;MU03584981;MUNICIPALIDAD DE CERRO NAVIA;mu035;Otro ADMINISTRADORA MUNICIPAL;24-12-2018;Fin de Año;;;
2018;4;mu035315393;Vino;Camila Andrea Rubio Araya;MU03584981;MUNICIPALIDAD DE CERRO NAVIA;mu035;Otro ADMINISTRADORA MUNICIPAL;24-12-2018;Fin de año;;;
2018;4;mu040296823;Caja de Bombones La Fête;Marco Antonio Muñoz Castro;MU040165999;MUNICIPALIDAD DE CHIGUAYANTE;mu040;Director(a) de Obras Municipales;31-10-2018;Saludos;;;
2018;4;mu042291233;Informativo Cámara de Comercio;Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;03-10-2018;Difusión Edición N° 12 - Octubre 2018;;;
2018;4;mu042291243;"Revista ""Nos""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;01-10-2018;Difusión Año 19 - Septiembre 2018;;;
2018;4;mu042291423;2 Ticket;Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;04-10-2018;Ñublense vs San Marcos de Arica;;;
2018;4;mu042295463;2 Ticket;Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;18-10-2018;Ñublense vs Rangers;;;
2018;4;mu042295473;"Revista ""Murano""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;19-10-2018;Difusión Ed. 91 - Octubre 2018;;;
2018;4;mu042295483;"Revista ""Quinchamalí""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;24-10-2018;Difusión N° 19 - 1° Semestro 2018;;;
2018;4;mu042297073;2 Ticket;Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;31-10-2018;Ñublense vs Copiapo;;;
2018;4;mu042312313;"Revista ""Murano""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;18-12-2018;Difusión 93 - Diciembre 2018;;;
2018;4;mu042312323;Informativo Cámara de Comercio -Chillán;Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;21-12-2018;Difusión Edición N° 13 - Diciembre 2018;;;
2018;4;mu042302533;"Revista ""Murano""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;19-11-2018;Difusión Ed. N° 92 - Noviembre 2018;;;
2018;4;mu042302563;"Revista ""Nos""";Victor Sepulveda Barra;MU04212530;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;28-11-2018;Difusión Año 19 - Noviembre 2018;;;
2018;4;mu042291273;"Revista ""Nos""";Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;01-10-2018;Difusión Año 19 - Septiembre 2018;;;
2018;4;mu042291293;Informativo Cámara de Comercio;Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;03-10-2018;Edición - Octubre 2018 N° 12;;;
2018;4;mu042295513;2 Ticket;Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;18-10-2018;Ñublense vs Rangers;;;
2018;4;mu042295523;"Revista ""Murano""";Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;19-10-2018;Difusión Ed. N° 91 - Octubre 2018;;;
2018;4;mu042295533;"Resvista ""Quinchamalí""";Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;24-10-2018;Difusión Ed. 19 - 1° Semestre 2018;;;
2018;4;mu042296543;"Revista ""Nos""";Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;29-10-2018;Difusión Año 19 - Octubre 2018;;;
2018;4;mu042297253;2 Ticket;Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;31-10-2018;Ñublense vs Copiapo;;;
2018;4;mu042297413;1 Ticket;Juan Lopez Cruz;MU04212541;MUNICIPALIDAD DE CHILLÁN;mu042;Concejal;04-10-2018;Ñublense vs San Marcos de Arica;;;
