Camino;Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Item de ingresos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;1246244;3676434;1092127;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2018;PP029;Partido Revolución Democrática (RD);2018;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;4556;0;0;276642439;92641977;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;11227500;7921500;11843100;7275167;7521342;2605500;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;30000;65000;20000;15000;25000;20000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;2862055;1066550;910440;2928254;1232555;776165;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2019;PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;4556;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;11227500;7921500;11843100;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;30000;65000;20000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2019;PP029;Partido Revolución Democrática (RD);2019;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;2862055;1066550;910440;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2019;PP029;Partido Revolución Democrática (RD);2019;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;4556;0;0;276642439;92641977;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2019;PP029;Partido Revolución Democrática (RD);2019;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;11227500;7921500;11843100;7275167;7521342;2605500;5124500;9610000;4833000;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2019;PP029;Partido Revolución Democrática (RD);2019;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;30000;65000;20000;15000;25000;20000;30000;20000;35000;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2019;PP029;Partido Revolución Democrática (RD);2019;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;2862055;1066550;910440;2928254;1232555;776165;816830;1290997;653457;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2019;PP029;Partido Revolución Democrática (RD);2019;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2019;PP029;Partido Revolución Democrática (RD);2019;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;4556;0;0;276642439;92641977;0;0;0;0;92706235;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2019;PP029;Partido Revolución Democrática (RD);2019;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;11227500;7921500;11843100;7275167;7521342;2605500;5124500;9610000;4833000;6044500;4685000;10758000
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2019;PP029;Partido Revolución Democrática (RD);2019;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;30000;65000;20000;15000;25000;20000;30000;20000;35000;95000;39881;20000
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2019;PP029;Partido Revolución Democrática (RD);2019;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;2862055;1066550;910440;2928254;1232555;776165;816830;1290997;653457;484435;4273832;8072266
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Octubre - Diciembre 2019;PP029;Partido Revolución Democrática (RD);2019;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2020;PP029;Partido Revolución Democrática (RD);2020;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;190946905;0;0;96140379;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2020;PP029;Partido Revolución Democrática (RD);2020;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;9893500;9134000;12040000;10348000;7195000;8351000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2020;PP029;Partido Revolución Democrática (RD);2020;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;20000;10000;10000;10000;20000;25000;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2020;PP029;Partido Revolución Democrática (RD);2020;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;3583393;5517504;325820;53740;407095;456008;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Abril - Junio 2020;PP029;Partido Revolución Democrática (RD);2020;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2020;PP029;Partido Revolución Democrática (RD);2020;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;190946905;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2020;PP029;Partido Revolución Democrática (RD);2020;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;9893500;9134000;12040000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2020;PP029;Partido Revolución Democrática (RD);2020;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;20000;10000;10000;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2020;PP029;Partido Revolución Democrática (RD);2020;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;3583393;5517504;325820;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Enero - Marzo 2020;PP029;Partido Revolución Democrática (RD);2020;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2020;PP029;Partido Revolución Democrática (RD);2020;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;190946905;0;0;96140379;0;95158647;0;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2020;PP029;Partido Revolución Democrática (RD);2020;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;9893500;9134000;12040000;10348000;7195000;8351000;8033000;5406213;6354284;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2020;PP029;Partido Revolución Democrática (RD);2020;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;20000;10000;10000;10000;20000;25000;10000;10000;10007;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2020;PP029;Partido Revolución Democrática (RD);2020;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;3583393;5517504;325820;53740;407095;456008;1287830;1013118;5038785;0;0;0
Pagina Ingresos del partido político, en conformidad al Art. 34 de la Ley 18603/Trimestre Julio - Septiembre 2020;PP029;Partido Revolución Democrática (RD);2020;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2016 Oct - Dic;PP030;Partido Ciudadanos;2016;Oct - Dic;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2016 Oct - Dic;PP030;Partido Ciudadanos;2016;Oct - Dic;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2016 Oct - Dic;PP030;Partido Ciudadanos;2016;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;5300000
Ingresos/Histórico/2016 Oct - Dic;PP030;Partido Ciudadanos;2016;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2016 Oct - Dic;PP030;Partido Ciudadanos;2016;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Abr - Jun;PP030;Partido Ciudadanos;2017;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Abr - Jun;PP030;Partido Ciudadanos;2017;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;1000000;2668000;0;0;0;0;0;0
Ingresos/Histórico/2017 Abr - Jun;PP030;Partido Ciudadanos;2017;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;1016129;1270368;0;0;0;0;0;0
Ingresos/Histórico/2017 Abr - Jun;PP030;Partido Ciudadanos;2017;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Abr - Jun;PP030;Partido Ciudadanos;2017;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Ene - Mar;PP030;Partido Ciudadanos;2017;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Ene - Mar;PP030;Partido Ciudadanos;2017;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;700000;0;4050000;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Ene - Mar;PP030;Partido Ciudadanos;2017;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;300000;0;1491040;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Ene - Mar;PP030;Partido Ciudadanos;2017;Ene - Mar;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Ene - Mar;PP030;Partido Ciudadanos;2017;Ene - Mar;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Jul - Sep;PP030;Partido Ciudadanos;2017;Jul - Sep;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Jul - Sep;PP030;Partido Ciudadanos;2017;Jul - Sep;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;2600000;15230000;18825000;0;0;0
Ingresos/Histórico/2017 Jul - Sep;PP030;Partido Ciudadanos;2017;Jul - Sep;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;7693334;7995000;6057401;0;0;0
Ingresos/Histórico/2017 Jul - Sep;PP030;Partido Ciudadanos;2017;Jul - Sep;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Jul - Sep;PP030;Partido Ciudadanos;2017;Jul - Sep;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Oct - Dic;PP030;Partido Ciudadanos;2017;Oct - Dic;Aportes estatales regulados en la Ley N¡ 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Oct - Dic;PP030;Partido Ciudadanos;2017;Oct - Dic;Cuant’a global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;0;0;0;0;0;3099000;0;5000000
Ingresos/Histórico/2017 Oct - Dic;PP030;Partido Ciudadanos;2017;Oct - Dic;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;100000;50000;0
Ingresos/Histórico/2017 Oct - Dic;PP030;Partido Ciudadanos;2017;Oct - Dic;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2017 Oct - Dic;PP030;Partido Ciudadanos;2017;Oct - Dic;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr - jun 2018 Ciu somos todos;PP030;Partido Ciudadanos;2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr -jun 2018 ciu;PP030;Partido Ciudadanos;2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;9586851;0;0;0;0;0;0;0
Ingresos/Histórico/Abr -Jun;PP030;Partido Ciudadanos;2018;Abr - Jun;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;0;0;9586851;0;0;0;0;0;0;0
Ingresos/Histórico/abr - jun 2018 Ciu somos todos;PP030;Partido Ciudadanos;2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;0;8510000;1106000;0;0;0;0;0;0
Ingresos/Histórico/abr -jun 2018 ciu;PP030;Partido Ciudadanos;2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;6000000;0;0;0;0;0;0;0;0
Ingresos/Histórico/Abr -Jun;PP030;Partido Ciudadanos;2018;Abr - Jun;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;0;6000000;8510000;1106000;0;0;0;0;0;0
Ingresos/Histórico/abr - jun 2018 Ciu somos todos;PP030;Partido Ciudadanos;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr -jun 2018 ciu;PP030;Partido Ciudadanos;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/Abr -Jun;PP030;Partido Ciudadanos;2018;Abr - Jun;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr - jun 2018 Ciu somos todos;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr -jun 2018 ciu;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/Abr -Jun;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de las actividades del partido;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr - jun 2018 Ciu somos todos;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/Abr -Jun;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/abr -jun 2018 ciu;PP030;Partido Ciudadanos;2018;Abr - Jun;Rendimientos procedentes de su propio patrimonio;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;9658664;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;9658664;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Aportes estatales regulados en la Ley N° 18603;Pesos;0;0;9658664;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Cuantia global de las cuotas y aportes de sus afiliados;Pesos;0;0;615000;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;6150000;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Cuantía global de las cuotas y aportes de sus afiliados;Pesos;0;0;6150000;0;0;0;0;0;0;0;0;0
Ingresos/Histórico/2018 Ene - Mar;PP030;Partido Ciudadanos;2018;Ene - Mar;Ingresos procedentes de los aportes de personas naturales;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
