Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Región;Comuna;Avenida, Calle o Pasaje;Número del inmueble, depto u oficina
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;VIII Región del Biobio;Sin Sede;Sin información;Sin información
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;IX Región de la Araucanía;Temuco;General Carrera;155
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;XIV Región de Los Ríos;Valdivia;Yungay;732
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;X Región de Los Lagos;Puerto Montt;O'Higgins;246
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;XI Región de Aysén;Coyhaique;Lautaro;256
PP028;Partido Renovación Nacional (RN);2019;Abr - Jun;XII Región de Magallanes;Punta Arenas;Bories;710, segundo piso
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Antofagasta;Antofagasta;Washington ;2311, Pabellón Ecuador, Departamento N° 42
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Atacama;Copiapó;Los Carrera;986
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Coquimbo;La Serena;Lautaro;886
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Valparaíso;Valparaíso;Retamos;506, dpto 203
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región Metropolitana de Santiago;Providencia;Francisco Bilbao;299
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región Metropolitana de Santiago;Providencia;Almirante Riveros;62
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de O'Higgins;Rancagua;Astorga;5
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región del Maule;San Javier;Pasaje La Yareta;3384
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región del Biobío;Concepción;Janequeo;403
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región del Ñuble;Chillán;Avenida Argentina;707
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Los Ríos;Valdivia;Av. Alemania;308, of 25, segundo piso
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Los Lagos;Osorno;José Durán;1451
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Los Lagos;Puerto Montt;Diego Portales;1000, of 406, Edificio España
PP029;Partido Revolución Democrática (RD);2019;Abr - Jun;Región de Aysén;Coihaique;21 de mayo;872
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Arica y Parinacota;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Tarapacá;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Antofagasta;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Valparaíso;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;Metropolitana de Santiago;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;del Maule;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Los Ríos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Los Lagos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Enero - Marzo;de Aysén del General Carlos Ibáñez del Campo;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Arica y Parinacota;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Tarapacá;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Antofagasta;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Valparaíso;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;Metropolitana de Santiago;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;del Maule;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Los Ríos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Los Lagos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2019;Abril - Junio;de Aysén del General Carlos Ibáñez del Campo;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Arica y Parinacota;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Tarapacá;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Antofagasta;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Valparaíso;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;del Maule;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Los Ríos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Los Lagos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Abril - Junio;de Aisén del General Carlos Ibáñez del Campo;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Arica y Parinacota;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Tarapacá;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Antofagasta;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Valparaíso;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;del Maule;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Los Ríos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Los Lagos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Julio - Septiembre;de Aisén del General Carlos Ibáñez del Campo;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Arica y Parinacota;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Tarapacá;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Antofagasta;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Valparaíso;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;del Maule;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Los Ríos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Los Lagos;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP030;Partido Ciudadanos;2018;Octubre - Diciembre;de Aysén del General Carlos Ibáñez del Campo;No cuenta con sede;No cuenta con sede;No cuenta con sede
PP031;Partido Todos;2017;Oct - Dic;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2017;Oct - Dic;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Tarapacá;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Jul - Sep;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2017;Jul - Sep;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Jul - Sep;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Jul - Sep;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Jul - Sep;Región Tarapacá;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Abr - Jun;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2017;Abr - Jun;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Abr - Jun;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Abr - Jun;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Abr - Jun;Región Tarapacá;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2017;Oct - Dic;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Oct - Dic;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Enero-Marzo;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2017;Enero-Marzo;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Enero-Marzo;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Enero-Marzo;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2017;Enero-Marzo;Región Tarapacá;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2018;Ene - Mar;Región Metropolitana;Las Condes;Av.Apoquindo;Nº3300 (Cowork Latam) (Sede principal)
PP031;Partido Todos;2018;Ene - Mar;Región Los Ríos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2018;Ene - Mar;Región Los Lagos;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2018;Ene - Mar;Región Aysen;Sin Sede;Sin Sede;Sin Sede
PP031;Partido Todos;2018;Ene - Mar;Región Tarapacá;Sin Sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;I Region de Tarapacá;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;II Región de Antofagasta;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;III Región de Atacama;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;IV Región de Coquimbo;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;V Región de Valparaíso;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;VIII Región del Biobío;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;IX Región de La Araucanía;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Oct - Dic;X Región de Los Lagos;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;I Region de Tarapacá;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;II Región de Antofagasta;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;III Región de Atacama;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;IV Región de Coquimbo;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;V Región de Valparaíso;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;VIII Región del Biobío;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;IX Región de La Araucanía;Sin sede;Sin Sede;Sin Sede
PP033;Partido Amplitud;2017;Jul - Sep;X Región de Los Lagos;Sin sede;Sin Sede;Sin Sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;VI Región de O´Higgins;Santa Cruz;San Martin;126
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Abr - Jun;Oficina Central en Región Metropolitana(región no Constituida);Santiago;Ahumada;312 oficina 822
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;VI Región de O´Higgins;Santa Cruz;San Martin;126
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2019;Ene - Mar;Oficina Central en Región Metropolitana(región no Constituida);Santiago;Ahumada;312 oficina 822
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;VI Región de O´Higgins;Santa Cruz;San Martin;126
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Oct - Dic;Oficina Central en Región Metropolitana(región no Constituida);Santiago;Ahumada;312 oficina 822
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;VI Región de O´Higgins;Santa Cruz;San Martin;126
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Jul - Sep;Oficina Central en Región Metropolitana(región no Constituida);Santiago;Ahumada;312 oficina 822
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;VI Región de O´Higgins;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Abr - Jun;Oficina Central en Región Metropolitana(región no Constituida);Santiago;Ahumada;312 oficina 822
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;VI Región de O´Higgins;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2018;Ene - Mar;Oficina Central en Región Metropolitana(región no Constituida);Providencia;El Bosque;1123, Dpto. 401
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;VI Región de O´Higgins;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Oct - Dic;Oficina Central en Región Metropolitana(región no Constituida);Providencia;El Bosque;1123, Dpto. 401
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;II Región de Antofagasta;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;III Región de Atacama;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;IV Región de Coquimbo;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;VI Región de O´Higgins;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;XI Región de Aysén;Sin sede;Sin sede;Sin sede
PP034;Partido Federación Regionalista Verde Social (FREVS);2017;Jul - Sep;Oficina Central en Región Metropolitana(región no Constituida);Providencia;El Bosque;1123, Dpto. 401
PP039;Partido Igualdad ](PI);2017;Ene - Mar;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Ene - Mar;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Ene - Mar;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Ene - Mar;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Ene - Mar;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Ene - Mar;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2017;Ene - Mar;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Abr - Jun;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2017;Abr - Jun;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Jul - Sep;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2017;Jul - Sep;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2017;Oct - Dic;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2017;Oct - Dic;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Ene - Mar;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2018;Ene - Mar;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Abr - Jun;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2018;Abr - Jun;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2018;Jul - Sep;VIII Región del BioBío;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Jul - Sep;Región de Ñuble;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2018;Oct - Dic;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2018;Oct - Dic;VIII Región del BioBío;Concepción;Calle Martínez de Rozas;1691
PP039;Partido Igualdad ](PI);2018;Oct - Dic;Región de Ñuble;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Ene - Mar;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2019;Ene - Mar;VIII Región del BioBío;Concepción;Calle Martínez de Rozas;1691
PP039;Partido Igualdad ](PI);2019;Ene - Mar;Región de Ñuble;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;XV Región de Arica y Parinacota;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;I Región de Tarapacá;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;II Región de Antofagasta;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;III Región de Atacama;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;IV Región de Coquimbo;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;V Región de Valparaíso;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;VI Región del Maule;-;Sin domicilio;-
PP039;Partido Igualdad ](PI);2019;Abr - Jun;XIII Región Metropolitana;Santiago;Ricardo Cumming;525
PP039;Partido Igualdad ](PI);2019;Abr - Jun;VIII Región del BioBío;Concepción;Calle Martínez de Rozas;1691
PP039;Partido Igualdad ](PI);2019;Abr - Jun;Región de Ñuble;-;Sin domicilio;-
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Arica;Arica;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Tarapacá;Iquique;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Antofagasta;Antofagasta;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Atacama;Copiapó;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;O'higgins;Rancagua;Sin información;Sin información
PP040;Partido Izquierda Ciudadana;2018;Abr - Jun;Maule;Talca;Sin información;Sin información
