Camino;C骴igo del organismo;Nombre del organismo;A駉 Informado;Trimestre Informado;Item de Gastos;Unidad Monetaria;Enero;Febrero;Marzo;Abril;Mayo;Junio;Julio;Agosto;Septiembre;Octubre;Noviembre;Diciembre
Gastos del partido pol韙ico/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Jul -Sep;PP010;Partido Ecologista Verde (PEV);2017;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;459836;336318;2450156;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;5298895
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;0;0;0;971375;1088117;2602689
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos de personal;Pesos;0;0;0;0;0;0;0;0;0;1165371;214446;3887200
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2017/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2017;Oct - Dic;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;21183775;42375;2570685
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;1596718;1597395;1708830;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos de personal;Pesos;0;0;0;4615139;291708;1178326;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Otros gastos de administraci髇;Pesos;0;0;0;946671;629760;706740;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2018;Abr - Jun;Otros gastos;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;1601751;1597910;2046532;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos de personal;Pesos;2251425;2006259;10079766;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2018;Ene - Mar;Otros gastos de administraci髇;Pesos;4941825;7359460;978183;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;249900;210565;489205;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;1639135;1648070;1645030;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;10490;246510;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos de personal;Pesos;0;0;0;0;0;0;1178836;2711388;5226163;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;1726079;3301544;1450211;0;0;0
Gastos del partido pol韙ico/2018/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2018;Jul - Sep;Otros gastos;Pesos;0;0;0;0;0;0;26996838;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;0;0;0;674749;761319;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;1874386;16879237;627411
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;0;0;0;3128055;2165067;2182052
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;0;0;0;935858;158410;883633
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos de personal;Pesos;0;0;0;0;0;0;0;0;0;7189896;993526;11551982
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;0;0;0;1132508;4068820;2520909
Gastos del partido pol韙ico/2018/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2018;Oct - Dic;Otros gastos;Pesos;0;0;0;0;0;0;0;0;0;1000000;168965;3398049
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;855788;705591;625629;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;61496;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;463208;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;2822579;2660848;2666127;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;106696;681326;945671;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos de personal;Pesos;0;0;0;8105431;5460952;4750341;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Otros gastos de administraci髇;Pesos;0;0;0;701849;838162;794301;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Abr-Jun;PP010;Partido Ecologista Verde (PEV);2019;Abr - Jun;Otros gastos;Pesos;0;0;0;884321;1024360;1716198;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de actividades de educaci髇 c韛ica;Pesos;461920;0;287920;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;2176317;2168528;2536233;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de las actividades de formaci髇 de militantes;Pesos;344041;40000;12580;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos de personal;Pesos;1608626;4886738;5726707;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Otros gastos de administraci髇;Pesos;1583720;123378;143765;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Ene-Mar;PP010;Partido Ecologista Verde (PEV);2019;Ene - Mar;Otros gastos;Pesos;500000;2000000;1750000;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de actividades de educaci髇 c韛ica;Pesos;0;0;0;0;0;0;623890;527948;2424640;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de actividades de fomento a la participaci髇 de los j髒enes;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de actividades de fomento a la participaci髇 femenina;Pesos;0;0;0;0;0;0;5483049;1915953;1865883;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de actividades de investigaci髇;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de adquisici髇 de bienes y servicios o gastos corrientes;Pesos;0;0;0;0;0;0;3167739;2969490;2950889;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de las actividades de formaci髇 de militantes;Pesos;0;0;0;0;0;0;1202438;720950;535671;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de las actividades de preparaci髇 de candidatos a cargos de elecci髇 popular;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos de personal;Pesos;0;0;0;0;0;0;11181854;6697087;2341597;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos financieros por pr閟tamos de corto plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Gastos financieros por pr閟tamos de largo plazo;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Otros gastos de administraci髇;Pesos;0;0;0;0;0;0;2269211;2705124;2136868;0;0;0
Gastos del partido pol韙ico/2019/Jul-Sep;PP010;Partido Ecologista Verde (PEV);2019;Jul - Sep;Otros gastos;Pesos;0;0;0;0;0;0;649060;1079718;254316;0;0;0
Gastos del partido pol韙ico/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Cr閐itos de corto plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
Gastos del partido pol韙ico/2019/Oct-Dic;PP010;Partido Ecologista Verde (PEV);2019;Oct - Dic;Cr閐itos de largo plazo, inversiones y valores de operaciones de capital;Pesos;0;0;0;0;0;0;0;0;0;0;0;0
