"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ap00154642","SANTIAGO","Mauricio Zamorano Muñoz","AP0011909","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Secretario(a) Regional Ministerial Antofagasta",2015-06-04,2015-06-05,"DISCUSION PEGIR Y FORMULACION PRESUPUESTARIA 2016 EN EL MINVU - ",371454,"   SECRETARIA REGIONAL MINISTERIAL MINVU REGION ANTOFAGASTA - "
"ap00164642","SANTIAGO","Mauricio Zamorano Muñoz","AP0011909","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Secretario(a) Regional Ministerial Antofagasta",2015-06-14,2015-06-16,"PARTICIPAR EN ENCUENTRO PUBLICO Y PRIVADO DE EXPOREGIONES 2015.- - ",366813,"   SECRETARIA REGIONAL MINISTERIAL MINVU REGION ANTOFAGASTA -     SECRETARIA REGIONAL MINISTERIAL DE VIVIENDA Y URBANISMO REGION ANTOFAGASTA - "
"ap002468062","Santiago, Chile.","Miryam Jacqueline Balcazar Pasten","AP00214647","SERVICIO DE VIVIENDA Y URBANIZACIÓN DE LA REGIÓN DE TARAPACÁ","ap002","Jefa del Departamento de Administración y Finanzas de Serviu Región de Tarapacá",2015-06-07,2015-06-09,"SEGUNDA JORNADA DE TRABAJO METODOLOGICA ETAC-REUNION DIVAD-REUNION DIFIN - ",321265,"   SERVIU REGIÓN DE TARAPACÁ - "
"as0041089742","Los Bronces","Ana Luisa Morales Mella","AS0046557","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","JEFA DEPARTAMENTO DE GESTIÓN AMBIENTAL Y CIERRE DE FAENAS",2015-05-13,2015-05-13,"Visita Técnica Planta Donoso - ",21380,"   sernageomin - "
"as0041089922","Santa Cruz","Emerson Segovia Cortés ","AS0041675","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","Jefe de Gabinete",2015-05-26,2015-05-26,"Encuentro Anual de Seguridad Minera - ",21380,"   Sernageomin - "
"as0041089932","Temuco - Puerto Montt - Puerto Varas","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-03,2015-05-05,"REUNIÓN OVDAS Y DELEGACIÓN DE AUTORIDADES DEL SERVICIO GEOLÓGICO Y MINERO ARGENTINO . AUTORIDADES MINISTERIALES E INTENDENTE REGIONAL - ",528601,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041089942","TALCA","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-08,2015-05-08,"Reunión con Intendente Regional ONEMI y Autoridades - ",30117,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041089952","Coyhaique","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-12,2015-05-14,"Reunión con Intendente Regional, Autoridades Ministeriales y Oficina Técnica - ",546430,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041089962","TEMUCO - VALDIVIA","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-19,2015-05-20,"Participación en Actividades con ocasión del Terremoto de Valdivia - ",368430,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041089972","Santa Cruz","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-26,2015-05-26,"Encuentro Anual de Seguridad Minera - ",30117,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041089982","Coyhaique","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-05-27,2015-05-29,"Seminario ""Tras la huella del Chilesaurus Diegosuarezi y Reunión con autoridades ministeriales - ",492718,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041090002","IQUIQUE","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-06-24,2015-06-26,"Reunión con Autoridades Ministeriales ""Encuentro de Asistentes Técnicos Sernageomin 2015"" - ",290868,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041091742","Santa Cruz","Emerson Segovia Cortés ","AS0041675","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","Jefe de Gabinete",2015-05-26,2015-05-26,"Encuentro anual de seguridad minera - ",21380,"   Sernageomin - "
"as0041092292","Santa Cruz","Ana Luisa Morales Mella","AS0046557","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","JEFA DEPARTAMENTO DE GESTIÓN AMBIENTAL Y CIERRE DE FAENAS",2015-05-26,2015-05-26,"Presentación Encuentro Seguridad Minera - ",21380,"   Sernageomin - "
"as0041092462","Valparaíso","Rodrigo Francisco Alvarez Seguel","AS0041564","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","DIRECTOR NACIONAL",2015-06-17,2015-06-17,"Reunión con el Senador  Andrés Zaldívar - ",50917,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041092712","TALCA","Emerson Segovia Cortés ","AS0041675","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","Jefe de Gabinete",2015-05-08,2015-05-08,"Reunión Intendente Regional. ONEMI y Autoridades Regionales - ",21380,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041092742","Coyhaique","Emerson Segovia Cortés ","AS0041675","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","Jefe de Gabinete",2015-05-12,2015-05-14,"Reunión con Intendenta Regional. Autoridades Ministeriales y Oficina Técnica - ",495652,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041092752","Santa Cruz","Emerson Segovia Cortés ","AS0041675","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","Jefe de Gabinete",2015-05-26,2015-05-26,"Encuentro anual de Seguridad Minera.(El pago de alimentación será cancelado directamente a Hotel Santa Cruz - ",30117,"   SERVICIO NACIONAL DE GEOLOGÍA Y MINERIA - "
"as0041092822","ANTOFAGASTA","ANTONIO VIDEKA","AS00421412","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","JEFE DEPARTAMENTO DE SEGURIDAD Y FISCALIZACION MINERA SERNAGEOMIN",2015-05-10,2015-05-11,"Invitacion Exponor Chile 2015 - ",455806,"   SERNAGEOMIN - "
"as0041092862","SANTA CRUZ","ANTONIO VIDEKA","AS00421412","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","JEFE DEPARTAMENTO DE SEGURIDAD Y FISCALIZACION MINERA SERNAGEOMIN",2015-05-26,2015-05-28,"Encuentro de Seguridad Minera - ",148874,"   SERNAGEOMIN - "
"as0041092892","IQUIQUE","ANTONIO VIDEKA","AS00421412","SERVICIO NACIONAL DE GEOLOGÍA Y MINERÍA (SERNAGEOMIN)","as004","JEFE DEPARTAMENTO DE SEGURIDAD Y FISCALIZACION MINERA SERNAGEOMIN",2015-06-24,2015-06-25,"Encuentro de Asistentes Técnicos año 20156 - ",231974,"   SERNAGEOMIN - "
"au0021400562","Valparaíso, Región de Valparaíso","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-04-08,2015-04-08,"Reunión Bilateral con Presidente de la Cámara - ",40827,"   Subsecretaría de Energía - "
"au0021400592","Valparaíso, Región de Valparaíso","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-04-16,2015-04-16,"Ceremonia de Inicio de Interconexión Eléctrica - ",40827,"   Subsecretaría de Energía - "
"au0021400652","Coronel, Región del Bío Bío","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-04-27,2015-04-28,"Reunión IRADE, visita CICAT y encuentro comunidad de Coronel - ",258740,"   Subsecretaría de Energía - "
"au0021400672","Punta Arenas, Región de Magallanes y la Antartica Chilena","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-05-29,2015-05-29,"Visita a ENAP en Tierra del Fuego, firma de Convenio entre Ministerio e Intendencia- Encuentro Ciudadano - ",295575,"   Subsecretaría de Energía - "
"au0021400702","Valparaíso, Región de Valparaíso","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2015-06-30,2015-06-30,"Comisión de Medio Ambiente del Senado - ",40827,"   Subsecretaría de Energía - "
"av0011388272","San felipe","Pilar Romero Quero","AV0013640","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Jefa de Gabinete región de Valparaíso",2015-04-20,2015-04-20,"Coorrdinación con Gobernacion de San felipe por cuenta publica Directora regional - ",20231,"   CNCA VALPARAISO - "
"av0011388282","Santiago","Pilar Romero Quero","AV0013640","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Jefa de Gabinete región de Valparaíso",2015-06-15,2015-06-15,"Inauguración Expo Regiones 2015 - ",20231,"   CNCA VALPARAISO - "
"av00157722","VALDIVIA","Ernesto Renato Ottone Ramírez","AV0014356","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Ministro",2015-05-22,2015-05-23,"Gobierno en Terreno - ",382914,"   CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES -     CNCA - "
"aw00210662","Perú","Marcelo Mena Carrasco","AW002404","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Subsecretario",2015-04-07,2015-04-08,"Lanzamiento de proyecto Compitemas - ",1193140,"   Pontificie Universidad Catolica de Valparaiso -     Pontificia Universidad Católica de Valparaiso - "
"aw00232752","Temuco","Marcelo Mena Carrasco","AW002404","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Subsecretario",2015-05-05,2015-05-06,"Firma de convenio con la U. La Frontera por instalaciones de 2 estaciones meteorológica - ",242723,"   Subsecretaría del Medio Ambiente - "
"mu114994962","Santiago de Chile","Pedro Tepano Pakarati","MU11414007","MUNICIPALIDAD DE ISLA DE PASCUA","mu114","Concejal(a)",2015-06-08,2015-06-13,"tratar temas de relevancia para el desarrollo de la comuna y formar parte de la comitiva que representará a la Isla en las actividades oficiales de la próxima Copa América - ",546242,"   Municipalidad de Isla de Pascua - "
"mu1221191412","San Juan, Argentina","Yerko Hernaldo Galleguillos Ossandón","MU12216534","MUNICIPALIDAD DE LA HIGUERA","mu122","Alcalde(sa)",2015-05-06,2015-05-09,"XXIV REUNIÓN DEL COMITÉ DE INTEGRACIÓN PASO AGUA NEGRA - ",0,"   Municipalidad de La Higuera - "
"mu1221191542","Santiago, Chile","Yerko Hernaldo Galleguillos Ossandón","MU12216534","MUNICIPALIDAD DE LA HIGUERA","mu122","Alcalde(sa)",2015-05-18,2015-05-20,"SEMINARIO SOBRE EDUCACIÓN PARA CHILE - ",0,"   Municipalidad de La Higuera - "
"mu171966012","viña del mar","Aaron Cristopher Oliveros Vasquez","MU17114886","MUNICIPALIDAD DE MEJILLONES","mu171","Jefe(a) de servicio",2015-05-13,2015-05-16,"capacitacion de roles y funciones inspectores municipales - ",771927,"   ilustre municipalidad de mejillones - "
"mu171966102","santiago","Aaron Cristopher Oliveros Vasquez","MU17114886","MUNICIPALIDAD DE MEJILLONES","mu171","Jefe(a) de servicio",2015-06-10,2015-06-13,"gestion patentes municipales - ",171927,"   ilustre municpalidad de mejillones - "
"mu171966842","arica","Aaron Cristopher Oliveros Vasquez","MU17114886","MUNICIPALIDAD DE MEJILLONES","mu171","Jefe(a) de servicio",2015-05-06,2015-05-08,"taller practico de jurisprudencia administrativa sobre planos reguladores municipales - ",371360,"   ilustre municipalidad de mejillones - "
"mu171968212","antofagasta","Aaron Cristopher Oliveros Vasquez","MU17114886","MUNICIPALIDAD DE MEJILLONES","mu171","Jefe(a) de servicio",2015-06-19,2015-06-22,"firma de documentos en notaria entrega proyecto y reunion solicitada en minvu caso prom - ",40452,"   ilustre municipalidad de mejillones - "
"mu2081162362","Santiago","Eliana Guiñez Núñez","MU20817688","MUNICIPALIDAD DE PEMUCO","mu208","Concejal(a)",2015-04-26,2015-04-27,"Asistencia a Invitación de Parroquia San José por beneficio de Hogar de Niñas. - ",50578,"   I. Municipalidad de Pemuco - "
"mu2081162372","Santiago","Eliana Guiñez Núñez","MU20817688","MUNICIPALIDAD DE PEMUCO","mu208","Concejal(a)",2015-06-14,2015-06-16,"Participación en el Seminario ""Descentralización, nuevos desafíos para gobiernos regionales y locales"" - ",121386,"   I. Municipalidad de Pemuco - "
"mu227974342","Punta Arenas","José Garín Mayorga Mayorga","MU22710944","MUNICIPALIDAD DE PRIMAVERA","mu227","Concejal",2015-04-29,2015-04-29,"Reunión con el Seremi de Trasporte y nuevo operador de Servicio de Trasporte - ",20231,"   MUNICIPALIDAD DE PRIMAVERA - "
"mu2821385122","Santiago","MARIO ALEJANDRO SABAG COUCHOT","MU28214028","MUNICIPALIDAD DE SAN CARLOS","mu282","Concejal(a)",2015-05-26,2015-05-29,"Capacitación en ""Fiscalización del Presupuesto Municipal y Análisis Financiero Trimestral Avanzado"". - ",803276,"   Ilustre Municipalidad de San Carlos - "
"mu2821581282","Santiago","SERGIO JABOB RUIZ AEDO","MU28214062","MUNICIPALIDAD DE SAN CARLOS","mu282","Concejal(a)",2015-05-20,2015-05-24,"Nuevas responsabilidades del honorable concejo municipal en investigaciones sumarias y juicios de cuenta en municipios. - ",610790,"   Municipalidad de San Carlos - "
"mu2821582522","Sao Paulo, Brasil","CESAR ERNESTO ORTIZ GALLEGOS","MU28214036","MUNICIPALIDAD DE SAN CARLOS","mu282","Concejal(a)",2015-06-02,2015-06-07,"V Congreso latinoamericano de ciudades turísticas - ",1978184,"   Municipalidad de San Carlos - "
"am0092753362","Los Angeles, Chile","Saúl Ríos Arriagada","AM0092734","DIRECCIÓN DE PLANEAMIENTO DEL MINISTERIO DE OBRAS PÚBLICAS","am009","Director Regional de Planeamiento Región del Biobío",2015-04-01,2015-04-01,"Presentación ARI 2016 en la Provincia de Biobío - ",20231,"   Ministerio de Obras Públicas - "
"mu3144328252","Tarija, Bolivia","Sergio Orellana Montejo","MU31416649","MUNICIPALIDAD DE TALTAL","mu314","Alcalde, Sergio Orellana",2015-05-27,2015-06-01,"Invitación del alcalde alcalde de la municipalidad de tarija Bolivia provincia de cercado, para participar de la transmisión de mando a las nuevas autoridades. decreto 317/2015 exento - ",1057113,"   ILUSTRE MUNICIPALIDAD DE TALTAL - "
"mu0893206402","PUCON","Miguel  Abdo Ara","MU08913024","MUNICIPALIDAD DE ESTACIÓN CENTRAL","mu089","Concejal(a)",2015-06-19,2015-06-20,"PARTICIPACION SEMINARIO FORTALECIMIENTO DE LA PROBIDAD ADMINISTRATIVA Y LEY LOBBY - ",107385," MIGUEL ANGEL ABDO ARA   - "
"mu0893206432","ISLA DE PASCUA","Miguel  Abdo Ara","MU08913024","MUNICIPALIDAD DE ESTACIÓN CENTRAL","mu089","Concejal(a)",2015-06-08,2015-06-13,"VISITA A LAISLA DE PASCUA - ",260793," MIGUEL ANGEL ABDO ARA   - "
"mu0243749402","El Salvador","Ivan Martin Romero Menacho","MU02424091","MUNICIPALIDAD DE CAMARONES","mu024","Alcalde(sa)",2015-05-26,2015-05-31,"Participación de reuniones patrimoniales y sitio patrimonio de la humanidad, ruinas Mayas, embajada de Chile. - ",1923049,"   ILUSTRE MUNICIPALIDAD DE CAMARONES - "
"nr002282","NUEVA YORK","PATRICIA ARRIAGADA VILLOUTA","NR0022","CONTRALORIA GENERAL DE LA REPUBLICA","nr002","SUBCONTRALOR GENERAL",2015-04-27,2015-04-30,"ENTREVISTAS, REUNIONES O AUDIENCIAS - ",6030577,"   ORGANIZACION DE NACIONES UNIDAS - "
"ab01440392","Lanco","Egon Elier Montecinos Montecinos","AB0143985","INTENDENCIA REGIÓN DE LOS RÍOS","ab014","Intendente(a)",2015-05-20,2015-05-20,"Reunión con Comunidad Indígena de Antilhue - Exponen situación agraria de la Zona - Cultivos y otros. Coordina Enc. Asuntos Indígenas Intendencia - ",30682,"   Intendencia Regional de Los Ríos - "
"ab09262972","Santo Domingo","Claudia Berrios Berrios","AB0921937","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Director(a) regional de servicio público Valparaíso",2015-06-15,2015-06-15,"Entrega placas de Certificación Escuelas, comuna Santo Domingo - ",30682,"   Servicio Nacional para la Prevención y rehabilitación del Consumo de Drogas y Alcohol - "
"ab09265492","La Serena, Chile","Lidia Amarales Osorio","AB0921573","SERVICIO NACIONAL PARA LA PREVENCIÓN Y REHABILITACIÓN DEL CONSUMO DE DROGAS Y ALCOHOL (SENDA)","ab092","Jefe(a) de servicio",2015-05-13,2015-05-14,"Visita a oficina Regional - ",103044,"   SENDA - "
"ae00311952","Concón, V Región","Mario Antonio Aravena Bozo","AE0032378","TESORERIA GENERAL DE LA REPUBLICA","ae003","Director Regional Tesorero Tesorería Regional Valdivia",2015-05-05,2015-05-08,"Capacitación en Programa de Habilidades Directivas - ",0,"   TESORERÍA GENERAL DE LA REPÚBLICA -     TESORERÍA GENERAL DE LA REÚBLICA - "
"ah00152382","Calama, Chile","Gabriela Gomez Peralta","AH0012026","SUBSECRETARÍA DE ECONOMÍA","ah001","Secretario(a) Regional Ministerial",2015-06-03,2015-06-03,"Reunión con Sr. Alcalde de Municipalidad de Calama para tratar el tema de Barrios Comerciales en dicha localidad. - ",3200,"   Subsecretaría de Economía y Empresas de Menor Tamaño - "
"ah0018882","QUILPUÉ Y LIMACHE","Luis Felipe Céspedes Cifuentes","AH00178","SUBSECRETARÍA DE ECONOMÍA","ah001","Ministro de Economía, Fomento y Turismo",2015-04-25,2015-04-25,"Encabeza diálogo con autoridades y representantes de la Cámara de Comercio y empresarios de Quilpué, para abordar medidas y programas de fomento enfocadas en las empresas de menor tamaño. Entrevista Radio Latina de Limache. - ",40828,"   SUBSECRETARIA DE ECONOMIA Y EMPRESAS DE MENOR TAMAÑO - "
"ah00420072","SANTIAGO","Andrés Sanchez Araya","AH0041703","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Director Regional Coquimbo",2015-05-17,2015-05-18,"PRIMER ENCUENTRO NACIONAL DE PROGRAMAS ESTRATÉGICOS DE ESPECIALIZACIÓN INTELIGENTE EN TURISMO - ",84972,"   CORFO - "
"ah00462652","LOTA","Juan Mardones Alarcon","AH0041702","CORPORACIÓN DE FOMENTO DE LA PRODUCCIÓN (CORFO)","ah004","Director Ejecutivo Comité de Desarrollo Productivo Regional de Bío Bío",2015-05-22,2015-05-22,"Asistir a Ceremonia de Titulación Centro de Formación Técnica Lota - Arauco. - ",24278,"   Corporación de Fomento - "
"ah00741542","TOCOPILLA","ADRIANA CECILIA FUENTES ROJAS","AH0073121","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTORA REGIONAL DE ANTOFAGASTA(S)",2015-05-14,2015-05-14,"REUNION INFORMATIVA Y COLABORACION CON GOBIERNO PROVINCIAL DE TOCOPILLA, SR. SERGIO CARVAJAL SALAS, CORRESPONDIENTE A ETAPAS DE PREPARACION DEL CENSO ABREVIADO DE POBLACION Y VIVIENDA 2017 - ",78835,"   INE - "
"ah00741562","SANTIAGO","SERGIO RAÚL BARRAZA VÉLIZ","AH0073122","INSTITUTO NACIONAL DE ESTADÍSTICAS (INE)","ah007","DIRECTOR REGIONAL DE ATACAMA",2015-05-04,2015-05-06,"JORNADA DE DIRECTORES REGIONALES Y JEFES TECNICOS - ",239420,"   INE - "
"ah00830852","Ensenada, Comuna de Puerto Varas","Claudia Diaz Gallardo","AH0082505","SERVICIO NACIONAL DE TURISMO","ah008","Directora regional de Los Lagos",2015-05-26,2015-05-26,"Participar en reunión junto a Sercotec, con Prestadores de Servicios Turísticos. - ",33531,"   Servicio Nacional de Turismo - "
"ah00848742","Chile Chico","Gabriel Andres Inostroza Villanueva","AH0082508","SERVICIO NACIONAL DE TURISMO","ah008","Director regional de Aysén del General Carlos Ibáñez del Campo",2015-05-14,2015-05-16,"PARTICIPAR EN SEMINARIO TALLER ZOIT LAGO GENERAL CARRERA - ",91040,"   SERVICIO NACIONAL DE TURISMO - "
"ai00415372","Osorno- Puerto Octay","Enzo Jaramillo Hott","AI0041977","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Los Lagos",2015-04-29,2015-04-29,"Apoyo en terreno  damnificados  emergencia erupción volcán Calbuco - ",0,"   FOSIS - "
"ai00462632","Illapel y Los Vilos","Sergio Llanos Huerta","AI0041961","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Coquimbo",2015-06-10,2015-06-10,"Jurado IRAL Yo Emprendo en Comunidad y Acción en Comunidad Prov. Choapa; y Ceremonia Cierre Programa Yo Emprendo en Comunidad Feriantes de Los Vilos - ",30682,"   FOSIS - "
"ai00462642","Ovalle","Sergio Llanos Huerta","AI0041961","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Director regional FOSIS Coquimbo",2015-06-11,2015-06-11,"Reunión Gabinete Ampliado - ",30682,"   FOSIS - "
"ai00467302","TOMÉ Y ALTO BIOBÍO","Paula Oliva Aravena","AI0041972","FONDO DE SOLIDARIDAD E INVERSIÓN SOCIAL (FOSIS)","ai004","Directora regional FOSIS Biobío",2015-06-23,2015-06-24,"TOMÉ: CEREMONIA CIERRE PROGRAMA BORDE COSTERO (FNDR) ALTO BIOBÍO: AUTORIDAD INVITADA A CONMEMORACIÓN DÍA NACIONAL DE LOS PUEBLOS INDÍGENAS - ",107386,"   FOSIS - "
"ak00142442","Valparaíso","Javiera Blanco Suarez","AK0014287","SUBSECRETARÍA DE JUSTICIA","ak001","Ministra",2015-05-23,2015-05-23,"Gobierno en Terreno - ",40828,"   Subsecretaría de Justicia - "
"ak00255932","Tocopilla  y  Maria Elena","Rafael Alejandro Carvajal Palacios","AK0022320","SERVICIO REGISTRO CIVIL E IDENTIFICACIÓN","ak002","Director(a) regional de servicio público",2015-06-04,2015-06-04,"Reunion con  Funcionarios de las oficinas de Tocopilla y Maria Elena - ",20231,"   Servicio de Registro Civil e Identificacion - "
