"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"nr0012552","SANTIAGO","PATRICIO NEIRA FERNANDEZ","NR001629","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejero Consejo Coordinación Zonal de Coyhaique",2014-12-11,2014-12-12,"REUNIÓN CONSEJOS ZONALES - ",373000,"   CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL - "
"nr001282","Santiago, Chile","MARCELO BAEZA ALVAREZ","NR001493","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejero Consejo Coordinación Zonal de Copiapó",2014-12-09,2014-12-13,"Capacitación Institucional y reunión con Directivos - ",334514,"   Corporación Administrativa del Poder Judicial - "
"nr0013672","Santiago","NANCY VILLARREAL VILLALOBOS","NR001528","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejera Consejo Coordinación Zonal de Rancagua",2014-12-10,2014-12-10,"Capacitación Programa Team Building - ",37844,"   Corporación Administrativa del Poder Judicial - "
"nr0013682","Santiago","NANCY VILLARREAL VILLALOBOS","NR001528","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejera Consejo Coordinación Zonal de Rancagua",2014-12-11,2014-12-12,"Encuentro Nacional de Presidentes de ICA. Consejos Zonales y Administradores Zonales - ",75688,"   Corporaciòn Administrativa del Poder Judicial - "
"nr001422","SANTIAGO","MARCELA SEEMANN DURAN","NR001517","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejera Consejo Coordinación Zonal de Valparaiso",2014-12-10,2014-12-10,"CURSO DE TEAM BUILLDING - ",47714,"   CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL - "
"nr001432","SANTIAGO","MARCELA SEEMANN DURAN","NR001517","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Consejera Consejo Coordinación Zonal de Valparaiso",2014-12-11,2014-12-12,"ENCUENTROS DE CONSEJOS ZONALES - ",100000,"   CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL - "
"nr001582","chaiten","MARIO MEZA GAETE","NR001613","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Administrador Consejero Consejo Coordinación Zonal de Puerto Montt",2014-12-03,2014-12-05,"Impeccionar terrenos fiscales para solicitar su destinación a bienes Nacionales. - ",418263,"   Corporacion Administrativa del Poder Judicial - "
"nr001592","Santiago","MARIO MEZA GAETE","NR001613","CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL","nr001","Administrador Consejero Consejo Coordinación Zonal de Puerto Montt",2014-12-10,2014-12-12,"Capacitacion Team Work Shop y participacion en encuentro nacional de COnsejos de Coordinacion Zonal. - ",322478,"   Corporacion Administrativa del Poder Judicial - "
"nr002102","VALPARAÍSO, CHILE","RAMIRO MENDOZA ZUÑIGA","NR0021","CONTRALORIA GENERAL DE LA REPUBLICA","nr002","CONTRALOR GENERAL",2014-12-17,2014-12-17,"OTRO - ",42694,"   CONTRALORÍA GENERAL DE LA REPÚBLICA - "
"nr008102014102","Los Muermos y Puerto Varas","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-17,2014-12-17,"Entrevistas, reuniones o audiencias -  Otro - ",7928,"   MINISTERIO PUBLICO - "
"nr00810201442","Los Vilos","ADIO MARCELLO GONZALEZ  CORTES","NR008DERIV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IV REGION",2014-12-15,2014-12-15,"Otro - ",73315,"   MINISTERIO PUBLICO - "
"nr008112014102","Osorno","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-26,2014-12-26,"Otro - ",21064,"   MINISTERIO PUBLICO - "
"nr00812014102","Santiago","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-09,2014-12-12,"Entrevistas, reuniones o audiencias - ",645078,"   MINISTERIO PUBLICO - "
"nr00812014112","Santiago"," PEDRO ENRIQUE SALGADO  GONZALEZ","NR008FRXI","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XI REGION",2014-12-09,2014-12-13,"Entrevistas, reuniones o audiencias - ",637044,"   MINISTERIO PUBLICO - "
"nr00812014122","Santiago","EUGENIO ELIAS CAMPOS LUCERO","NR008FRXII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XII REGION",2014-12-10,2014-12-13,"Entrevistas, reuniones o audiencias - ",443704,"   MINISTERIO PUBLICO - "
"nr00812014192","Región Metropolitana","JUAN AGUSTIN MELENDEZ  DUPLAQUET","NR008FRXIV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XIV REGION",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",447974,"   MINISTERIO PUBLICO - "
"nr0081201422","Santiago","ALBERTO AYALA  GUTIERREZ","NR008FRII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL II REGION",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",358350,"   MINISTERIO PUBLICO - "
"nr0081201432","Santiago","HECTOR ALBERTO MELLA  FARIAS","NR008FRIII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL III REGION",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",385180,"   MINISTERIO PUBLICO - "
"nr0081201462","Santiago","EMILIANO ARIAS MADARIAGA","NR008FRVI","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VI REGION",2014-12-10,2014-12-11,"Entrevistas, reuniones o audiencias - ",61364,"   MINISTERIO PUBLICO - "
"nr0081201472","Universidad de Talca, sede Curicó, Comuna de Curicó","MANUEL ANTONIO ARDILES REYES","NR008DERVII","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL VII REGION",2014-12-12,2014-12-12,"Seminarios, Conferencias o Congresos - ",15588,"   MINISTERIO PUBLICO - "
"nr0081201482","Santiago, Fiscalía Nacional."," JULIO RAUL CONTARDO  ESCOBAR","NR008FRVIII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VIII REGION",2014-12-08,2014-12-12,"Entrevistas, reuniones o audiencias - ",462836,"   MINISTERIO PUBLICO - "
"nr0081201492","Santiago","CRISTIAN RODRIGO PAREDES  VALENZUELA","NR008FRIX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL IX REGION",2014-12-09,2014-12-14,"Entrevistas, reuniones o audiencias - ",385800,"   MINISTERIO PUBLICO - "
"nr00812014992","Rancagua","JORGE JOSE WINSTON ABBOTT  CHARME","NR008FN","MINISTERIO PUBLICO","nr008","Fiscal Nacional",2014-12-02,2014-12-02,"Seminarios, Conferencias o Congresos - ",58964,"   MINISTERIO PUBLICO - "
"nr008122014102","Osorno","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-26,2014-12-26,"Otro - ",21064,"   MINISTERIO PUBLICO - "
"nr008132014102","Puerto Varas","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-23,2014-12-23,"Otro - ",1659,"   MINISTERIO PUBLICO - "
"nr008142014102","Frutillar","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-30,2014-12-30,"Entrevistas, reuniones o audiencias - ",5099,"   MINISTERIO PUBLICO - "
"nr008152014102","Puerto Varas","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-23,2014-12-23,"Otro - ",1659,"   MINISTERIO PUBLICO - "
"nr008162014102","Frutillar","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-30,2014-12-30,"Otro - ",5099,"   MINISTERIO PUBLICO - "
"nr00822014102","Maullín","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-05,2014-12-05,"Entrevistas, reuniones o audiencias - ",16966,"   MINISTERIO PUBLICO - "
"nr00822014112","Puerto Montt","MARCELO JAVIER MARCOS  PEÑA","NR008DERXI","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL XI REGION",2014-12-14,2014-12-17,"Entrevistas, reuniones o audiencias - ",320199,"   MINISTERIO PUBLICO - "
"nr00822014122","Porvenir, Tierra del Fuego","ALFREDO EDUARDO FONSECA  MIHOVILOVIC","NR008DERXII","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL XII REGION",2014-12-10,2014-12-11,"Entrevistas, reuniones o audiencias - ",208388,"   MINISTERIO PUBLICO - "
"nr00822014142","Rancagua, VI Región","ANDRES MONTES  CRUZ","NR008FRMCN","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL METROPOLITANO CENTRO NORTE",2014-12-02,2014-12-02,"Seminarios, Conferencias o Congresos - ",58279,"   MINISTERIO PUBLICO - "
"nr00822014182","Santiago","JAVIERA ANDREA LOPEZ  OSSANDON","NR008FRXV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XV REGION",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",144728,"   MINISTERIO PUBLICO - "
"nr00822014192","Santiago de Chile","JUAN AGUSTIN MELENDEZ  DUPLAQUET","NR008FRXIV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XIV REGION",2014-12-29,2014-12-30,"Relacionamiento institucional - ",450232,"   MINISTERIO PUBLICO - "
"nr0082201452","Fiscalía Nacional","PABLO ANDRES GOMEZ  NIADA","NR008FRV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL V REGION",2014-12-10,2014-12-11,"Entrevistas, reuniones o audiencias - ",107388,"   MINISTERIO PUBLICO - "
"nr0082201462","Santiago","EMILIANO ARIAS MADARIAGA","NR008FRVI","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VI REGION",2014-12-16,2014-12-16,"Entrevistas, reuniones o audiencias - ",30682,"   MINISTERIO PUBLICO - "
"nr0082201472","Fiscalía Nacional, Santiago","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",184696,"   MINISTERIO PUBLICO - "
"nr0082201492","Rancagua","CRISTIAN RODRIGO PAREDES  VALENZUELA","NR008FRIX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL IX REGION",2014-11-30,2014-12-03,"Entrevistas, reuniones o audiencias -  Seminarios, Conferencias o Congresos - ",333609,"   MINISTERIO PUBLICO - "
"nr00832014102","Quellón","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-15,2014-12-15,"Entrevistas, reuniones o audiencias -  Relacionamiento institucional - ",30682,"   MINISTERIO PUBLICO - "
"nr00832014112","Santiago"," PEDRO ENRIQUE SALGADO  GONZALEZ","NR008FRXI","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XI REGION",2014-12-29,2014-12-31,"Entrevistas, reuniones o audiencias - ",474273,"   MINISTERIO PUBLICO - "
"nr00832014122","Santiago","EUGENIO ELIAS CAMPOS LUCERO","NR008FRXII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XII REGION",2014-12-29,2014-12-30,"Relacionamiento institucional - ",107388,"   MINISTERIO PUBLICO - "
"nr00832014182","La Unión y Río Bueno","CARLOS NAVARRO SILVA","NR008DERXV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL XV REGION",2014-12-16,2014-12-16,"Entrevistas, reuniones o audiencias - ",49442,"   MINISTERIO PUBLICO - "
"nr0083201432","Santiago","HECTOR ALBERTO MELLA  FARIAS","NR008FRIII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL III REGION",2014-12-29,2014-12-30,"Relacionamiento institucional - ",307354,"   MINISTERIO PUBLICO - "
"nr0083201442","Región Metropolitana, Fiscalía Nacional.","ADRIAN MARCELO VEGA CORTES","NR008FRIV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL COQUIMBO",2014-12-09,2014-12-11,"Entrevistas, reuniones o audiencias - ",303176,"   MINISTERIO PUBLICO - "
"nr0083201452","Fiscalía Nacional","EDUARDO ANDRES FERNANDEZ  MORALES","NR008DERV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL V REGION",2014-12-16,2014-12-16,"Entrevistas, reuniones o audiencias - ",58301,"   MINISTERIO PUBLICO - "
"nr0083201462","Santiago","LORENA SANDAÑA JENO","NR008DERVI","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL VI REGION",2014-12-16,2014-12-16,"Entrevistas, reuniones o audiencias - ",30682,"   MINISTERIO PUBLICO - "
"nr0083201472","FISCALIA LOCAL CURICO","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-05,2014-12-05,"Seminarios, Conferencias o Congresos - ",29559,"   MINISTERIO PUBLICO - "
"nr0083201492","Pucón","CARLOS MAURICIO CARVAJAL  BUSTOS","NR008DERIX","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IX REGION",2014-12-10,2014-12-10,"Entrevistas, reuniones o audiencias - ",53552,"   MINISTERIO PUBLICO - "
"nr00832014992","Región de Los Lagos","JORGE JOSE WINSTON ABBOTT  CHARME","NR008FN","MINISTERIO PUBLICO","nr008","Fiscal Nacional",2014-12-14,2014-12-17,"Relacionamiento institucional -  Visitas Técnicas - ",638271,"   MINISTERIO PUBLICO - "
"nr00842014102","Hualaihué","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-16,2014-12-16,"Otro - ",71345,"   MINISTERIO PUBLICO - "
"nr00842014182","Panguipulli y Mariquina","CARLOS NAVARRO SILVA","NR008DERXV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL XV REGION",2014-12-22,2014-12-22,"Entrevistas, reuniones o audiencias - ",54562,"   MINISTERIO PUBLICO - "
"nr00842014192","Localidad de Chucuyo (Putre)","JUAN AGUSTIN MELENDEZ  DUPLAQUET","NR008FRXIV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL XIV REGION",2014-12-30,2014-12-30,"Otro - ",32352,"   MINISTERIO PUBLICO - "
"nr0084201442","Ovalle. ","ADIO MARCELLO GONZALEZ  CORTES","NR008DERIV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IV REGION",2014-12-09,2014-12-09,"Otro - ",42284,"   MINISTERIO PUBLICO - "
"nr0084201452","Fiscalía Local de Los Andes","EDUARDO ANDRES FERNANDEZ  MORALES","NR008DERV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL V REGION",2014-12-02,2014-12-02,"Entrevistas, reuniones o audiencias - ",61132,"   MINISTERIO PUBLICO - "
"nr0084201462","Pichilemu","EMILIANO ARIAS MADARIAGA","NR008FRVI","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VI REGION",2014-12-22,2014-12-23,"Celebraciones, conmemoraciones e inauguraciones - ",135597,"   MINISTERIO PUBLICO - "
"nr0084201472","FISCALIA NACIONAL, SANTIAGO","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-19,2014-12-19,"Entrevistas, reuniones o audiencias - ",83528,"   MINISTERIO PUBLICO - "
"nr0084201492","Collipilli- Angol","CARLOS MAURICIO CARVAJAL  BUSTOS","NR008DERIX","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IX REGION",2014-12-12,2014-12-12,"Entrevistas, reuniones o audiencias - ",58993,"   MINISTERIO PUBLICO - "
"nr00842014992","Pichilemu, Región del Libertador General Bernardo O'Higgins.","JORGE JOSE WINSTON ABBOTT  CHARME","NR008FN","MINISTERIO PUBLICO","nr008","Fiscal Nacional",2014-12-22,2014-12-23,"Celebraciones, conmemoraciones e inauguraciones - ",189745,"   MINISTERIO PUBLICO - "
"nr00852014102","Los Muermos y Puerto Varas","MARCOS ALBERTO EMILFORK  KONOW","NR008FRX","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL X REGION",2014-12-17,2014-12-17,"Entrevistas, reuniones o audiencias - ",10114,"   MINISTERIO PUBLICO - "
"nr0085201452","Fiscalía Local de La Ligua","EDUARDO ANDRES FERNANDEZ  MORALES","NR008DERV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL V REGION",2014-12-04,2014-12-04,"Entrevistas, reuniones o audiencias - ",30682,"   MINISTERIO PUBLICO - "
"nr0085201462","Pichilemu","LORENA SANDAÑA JENO","NR008DERVI","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL VI REGION",2014-12-22,2014-12-23,"Celebraciones, conmemoraciones e inauguraciones - ",135597,"   MINISTERIO PUBLICO - "
"nr0085201472","CAUQUENES","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-23,2014-12-23,"Entrevistas, reuniones o audiencias - ",47438,"   MINISTERIO PUBLICO - "
"nr0085201492","Santiago","CARLOS MAURICIO CARVAJAL  BUSTOS","NR008DERIX","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IX REGION",2014-12-05,2014-12-09,"Entrevistas, reuniones o audiencias - ",330474,"   MINISTERIO PUBLICO - "
"nr00862014102","Chaitén","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-05,2014-12-05,"Entrevistas, reuniones o audiencias -  Otro - ",134946,"   MINISTERIO PUBLICO - "
"nr0086201442","Rancagua.","ADRIAN MARCELO VEGA CORTES","NR008FRIV","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL COQUIMBO",2014-12-01,2014-12-03,"Seminarios, Conferencias o Congresos - ",325670,"   MINISTERIO PUBLICO - "
"nr0086201452","Fiscalía Local de La Ligua","EDUARDO ANDRES FERNANDEZ  MORALES","NR008DERV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL V REGION",2014-12-11,2014-12-11,"Entrevistas, reuniones o audiencias - ",52946,"   MINISTERIO PUBLICO - "
"nr0086201472","FISCALIA DE CURICO Y UNIVERSIDAD DE TALCA, SEDE CURICO","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-12,2014-12-12,"Seminarios, Conferencias o Congresos - ",15588,"   MINISTERIO PUBLICO - "
"nr0086201492","Santiago","CARLOS MAURICIO CARVAJAL  BUSTOS","NR008DERIX","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IX REGION",2014-11-26,2014-12-03,"Entrevistas, reuniones o audiencias -  Seminarios, Conferencias o Congresos - ",495244,"   MINISTERIO PUBLICO - "
"nr00862014992","Pichilemu, Región del Libertador General Bernardo O'Higgins.","MARIA FRANCISCA WERTH WAINER","NR008DEN","MINISTERIO PUBLICO","nr008","Directora Ejecutiva Nacional",2014-12-22,2014-12-23,"Celebraciones, conmemoraciones e inauguraciones - ",203550,"   MINISTERIO PUBLICO - "
"nr00872014102","Osorno","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-04,2014-12-04,"Entrevistas, reuniones o audiencias - ",46896,"   MINISTERIO PUBLICO - "
"nr0087201442","Rancagua","ADIO MARCELLO GONZALEZ  CORTES","NR008DERIV","MINISTERIO PUBLICO","nr008","DIRECTOR EJECUTIVO REGIONAL IV REGION",2014-12-01,2014-12-03,"Seminarios, Conferencias o Congresos - ",184094,"   MINISTERIO PUBLICO - "
"nr0087201472","FISCALIA LOCAL CURICO","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-24,2014-12-24,"Visitas Técnicas - ",15319,"   MINISTERIO PUBLICO - "
"nr00882014102","Quellón","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-14,2014-12-15,"Entrevistas, reuniones o audiencias - ",175452,"   MINISTERIO PUBLICO - "
"nr0088201472","SANTIAGO","GUILLERMO MAURICIO RICHARDS  HORMAZABAL","NR008FRVII","MINISTERIO PUBLICO","nr008","FISCAL REGIONAL VII REGION",2014-12-30,2014-12-30,"Entrevistas, reuniones o audiencias -  Relacionamiento institucional - ",82449,"   MINISTERIO PUBLICO - "
"nr00892014102","Huailaihué","SERGIO AREVALO WADDINGTON","NR008DERX","MINISTERIO PUBLICO","nr008","DIRECTOR REGIONAL EJECUTIVO REGION DE LOS LAGOS",2014-12-16,2014-12-16,"Entrevistas, reuniones o audiencias -  Otro - ",57009,"   MINISTERIO PUBLICO - "
"mu0112023742","Cañete","Juana Uberlinda Barroeta Larrondo","MU01113231","MUNICIPALIDAD DE ARAUCO","mu011","Concejal(a)",2014-12-04,2014-12-04,"Arauco7 - ",28945,"   Municipalidad de Arauco - "
"ac001489502","Barcelona","Francisco Marambio Vial","AC001730","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en España",2014-12-09,2014-12-11,"Inauguración  las nuevas dependencias del Consulado General en Barcelona - ",739023,"   Ministerio Relaciones Exteriores de Chile - "
"ac001581212","Guayaquil","Gabriel Ascencio Mansilla","AC001685","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Ecuador",2014-12-01,2014-12-02,"Viaje a Guayaquil Embajador y Agrupaciones de Chiloé + Periodistas+ Francisco Vidaurre, Actividad Cultural. Presentaciones de Agrupaciones de Chiloé. - ",0,"   S/I - "
"ac001581222","Guayaquil","Gabriel Ascencio Mansilla","AC001685","SUBSECRETARÍA DE RELACIONES EXTERIORES","ac001","Embajador de Chile en Ecuador",2014-12-03,2014-12-04,"Viaje a Guayaquil (por reunión de Jefes Estado UNASUR) - ",491,"   Ministerio de Relaciones Exteriores - "
"aq001194292","Antofagasta","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2014-12-22,2014-12-23,"Asistir a reuniones, la que tiene relación con plan integral de regularización del barrio industrial de Puerto Seco - ",540228,"   Ministerio de Bienes Nacionales - "
"au0021842","VALPARAISO","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2014-12-18,2014-12-18,"CONVOCATORIA CONGRESO LEY DE LICITACIONES - ",40827," JIMENA JARA QUILODRAN   - "
"aw002682","LIMA","Pablo Esteban Badenier Martínez","AW002400","SUBSECRETARÍA DEL MEDIO AMBIENTE","aw002","Ministro(a)",2014-12-08,2014-12-11,"Participación en Conferencia sobre EL Cambio Climático, COP 20 - ",3906000," Subsecretaría del Medio Ambiente   - "
"ao0253337512","error","Juan Ramón Alvarado Maldonado","AO02530939","SERVICIO DE SALUD MAULE","ao025","Jefe de Inversiones",2014-11-28,2014-11-28,"error - ",0,"   S/I - "
